,means,stds,Initial_Entropy,iteration
170,0.005497835497835498,0.048560122458149016,2.3833606875627122,170
171,0.004502164502164502,0.04059715240252349,1.852535803315613,171
172,0.005194805194805195,0.046448138643045846,1.9685226326006044,172
173,0.004199134199134199,0.042141117278545845,2.415693654264487,173
174,0.005194805194805196,0.046373518051547505,2.0401970489254877,174
175,0.004329004329004329,0.04232787889688157,2.193718280427359,175
176,0.004588744588744589,0.041525871075196154,2.0014948875568,176
177,0.004329004329004329,0.043547804039595114,2.057324992606398,177
178,0.005108225108225108,0.04333361443659879,2.088297242121558,178
179,0.004675324675324675,0.042270549414909535,2.0402905803856553,179
180,0.004718614718614718,0.045866204346024744,2.1587177785200438,180
181,0.005670995670995671,0.051542064344030074,2.1663268689010007,181
182,0.004675324675324675,0.0425563364504128,2.172414799023737,182
183,0.00367965367965368,0.03817096958895047,2.1405747606504466,183
184,0.005064935064935065,0.04539266040821112,2.0312446890959626,184
185,0.004718614718614718,0.0476983990563611,1.9917508914745032,185
186,0.004372294372294372,0.04120921085434687,1.7183916732023845,186
187,0.004372294372294372,0.04006941934439938,2.242982717017052,187
188,0.004632034632034632,0.040115834603103584,2.0823528142869976,188
189,0.005930735930735931,0.05756136916200593,2.1536560511931633,189
190,0.0031601731601731604,0.026514153174950435,1.8197481515269902,190
191,0.001904761904761905,0.018651730043117164,1.8481362189918786,191
192,0.001774891774891775,0.016352752971600597,1.2006994106061593,192
193,0.0012987012987012985,0.01180842563859775,1.3627772002552228,193
194,0.0016883116883116885,0.015714106828791128,1.2255236366172049,194
195,0.0014718614718614716,0.013175401305661453,1.1067869028561932,195
196,0.0018614718614718613,0.016709844559209135,0.9331350036383483,196
197,0.0017748917748917749,0.015923558518665927,1.0593649414371695,197
198,0.001774891774891775,0.01697621131258129,1.2574414796203282,198
199,0.0013852813852813855,0.0128522590459094,1.194032423066889,199
200,0.0014285714285714286,0.014054404407180296,1.1283622282212389,200
201,0.0018181818181818182,0.015740916935117984,0.9770399418287676,201
202,0.0019047619047619045,0.017378135334778395,1.1356970669664854,202
203,0.0019480519480519483,0.018021557151897825,1.2310178190041094,203
204,0.0013852813852813855,0.01233667498137756,1.3671547772099533,204
205,0.0017316017316017316,0.01631764764625046,0.9707773364327451,205
206,0.0011688311688311688,0.011201502601820687,1.2113039635538199,206
207,0.0013419913419913422,0.013688555380883313,1.1827790040795176,207
208,0.0013852813852813853,0.015283286000773147,0.9542759880256568,208
209,0.0014285714285714286,0.016439390377013426,1.0153671656654009,209
210,0.0012554112554112556,0.013505799737981853,1.0655394127398121,210
211,0.0014718614718614719,0.015444295532664819,0.9872201627361565,211
212,0.0009523809523809524,0.009845225663083594,1.0205338465954834,212
213,0.0012554112554112556,0.013441541013993485,0.7739313099075922,213
214,0.0012987012987012987,0.01417429989573221,0.6694628143702077,214
215,0.0006926406926406926,0.00986690157579349,0.620563938194401,215
216,0.000606060606060606,0.007981350425275506,0.49838977499829845,216
217,0.0005627705627705628,0.008534838162135945,0.42292652562755695,217
218,4.329004329004329e-05,0.0006565260124719958,0.5767497354405703,218
219,0.0,0.0,0.0,219
220,4.329004329004329e-05,0.0006565260124719958,0.0,220
221,0.0,0.0,0.0,221
222,0.0,0.0,0.056001534354847345,222
223,0.0,0.0,0.0,223
224,0.0,0.0,0.0,224
225,0.0,0.0,0.0,225
226,0.0,0.0,0.0,226
227,0.0,0.0,0.0,227
